id,title,price,thumbnail,duration,description_list,category,rating,likes,created_date,edited,summary,author_id
79,치킨김치볶음밥,5600,blog/2020/12/06/temp_Sxwo8Vb.png,15,"[""치킨 1개를 잘게 자른다."", ""김치 1봉과 송송 썬 대파 1/4대를 식용유에 볶아준다."", ""치킨, 고추장 1스푼, 후추를 넣고 볶아준다."", ""밥을 넣고 볶아준다.\n기호에 따라 김가루, 계란을 추가한다.""]","[""ConvenienceStore""]",0,0,2020-12-07,,무난하고 간편하게 먹을 수 있는 편의점표 치킨김치볶음밥,14
78,불닭카레떡볶이,7790,blog/2020/12/06/temp_gQSxwR5.png,10,"[""불닭떡볶이 1개를 조리해준다."", ""카레라면 1개를 조리해준다."", ""불닭떡볶이에 카레라면을 부어 섞어준다."", ""소세지바 1개, 슬라이스 치즈 1개를 넣고 전자레인지에 1분간 돌린다.\n기호에 따라 조리 후 삶은 계란 1개를 추가할 수 있다.""]","[""ConvenienceStore""]",0,0,2020-12-07,,불닭떡볶이와 카레라면의 색다른 만남,14
80,아란치니,8164,blog/2020/12/06/temp_SMgvgZm.png,30,"[""기름을 두른 팬에 버터를 녹인 후 앞서 준비한 재료를 넣고 볶아줍니다."", ""양파가 투명해지면 밥을 넣고 골고루 섞어줍니다.\n이때 소금과 후추를 넣는데 나중에 튀김옷을 입히므로 간을 쎄게 해야 맛의 균형이 맞아요! :)"", ""2번에 걸쳐 아란치니를 튀겨줍니다.\n1차는 약불에서 오랫동안 안까지 익혀주는 느낌으로!""]","[""Western""]",0,0,2020-12-07,,"아란치니는 정해져있는 레시피가 따로 없기 때문에
한번 배워놓으면 다양하게 응용가능한 재치만점의 요리랍니다 ! 출처: https://www.10000recipe.com/recipe/6877392",18
81,참치치즈크래커,5281,blog/2020/12/06/temp_EQ2xE3H.png,5,"[""치즈 2장을 1/4크기로 자른다."", ""아이비에 마요네즈를 약간 바르고, 위에 치즈를 올린 후 전자레인지에 30초 돌려준다.\n"", ""전자레인지에 다 돌렸으면 위에 참치를 올려주고, 다진 쪽파를 고명으로 약간 올려준다.""]","[""ConvenienceStore""]",0,0,2020-12-07,,색다른 조합이지만 맛 하나는 보장하는 참치치즈크래커,14
136,아이스 단팥빵,4500,blog/2020/12/07/temp_QYcD4YS.png,10,"[""단팥빵 속살이 보이도록 옆으로 갈라준 후, 20초 돌려준다"", ""차가운 바닐라 아이스크림을 팥 위에 올린다."", ""이제 아이스 단팥빵을 맛있게 먹으면 된다.""]","[""Dessert"", ""ConvenienceStore""]",0,0,2020-12-07,,"",14
121,라면 오일 파스타,3950,blog/2020/12/06/temp_UbKTHGc.png,20,"[""라면의 면을 반만 익혀준다."", ""마늘, 양파, 베이컨을 썬 후, 마늘과 양파를 볶아주다가 노릇해지면 베이컨 놓고 다시 볶아준다."", ""베이컨이 다 익으면 익힌 면과 라면스프를 넣고 같이 볶는다."", ""다 익으면 음식을 접시에 담는다.""]","[""ConvenienceStore""]",0,0,2020-12-07,,파스타로 변장한 라면,14
82,프리타타,1334,blog/2020/12/06/temp_PF1ryLc.png,30,"[""그릇에 계란5개를 잘 풀어준 다음, 파마산치즈가루 1스푼을 넣어서 섞어줍니다."", ""양파, 당근, 소시지, 대파도 조금씩 썰어서 준비하구요~ (소시지 안에 하얀건 치즈 들어있는 소시지라 그래요^^)"", ""프라이팬에 약간의 식용유를 넣은 후 당근, 양파, 소시지를 먼저 넣어서 볶아주기 시작합니다."", ""여기에 미리 만들어 놓은 계란물을 부어줍니다.""]","[""Western""]",0,0,2020-12-07,,"화려한 브런치 부럽지 않게 더 알차고 영양만점인 프리타타!!
만들어 볼까요^^ 출처: https://www.10000recipe.com/recipe/6844674",18
85,사리곰탕떡만둣국,6150,blog/2020/12/06/temp_wkuGBgs.png,15,"[""달걀 1개의 노른자 흰자를 나눠 지단을 부친다."", ""사리곰탕 스프와 면사리, 쌀떡국 스프와 떡사리를 같이 넣고 끓인다.\n기호에 따라중간에 편의점 만두를 넣어준다.\n"", ""고명으로 1에서 만든 계란지단, 원형으로 얇게 썬 대파, 김가루 등을 위에 얹어준다.""]","[""ConvenienceStore""]",0,0,2020-12-07,,간편하게 준비할 수 있는 편의점표 사리곰탕떡문둣국,14
83,대만 샌드위치,2761,blog/2020/12/06/temp_ad67PrZ.png,20,"[""슬라이스햄 2장을 조리한다."", ""달걀 2개에 소금을 약간 넣어준 후, 흰자와 노른자가 구별되지 않게 섞어준다.\n체에 걸러 알끈을 제거한 후, 인덕션에 조리해서 계란 슬라이스를 만들어준다."", ""버터 3숟가락과 연유 2숟가락을 섞어준다."", ""식빵 2장의 한 면에 마요네즈를 발라준다."", ""(4) 위에 계란 슬라이스를 올려주고, 그 위에 (3)을 발라준다."", ""나머지 식빵 두 장을 덮어준 후, 그 위에 (3)을 또 발라준다."", ""식빵 한 쪽에는 슬라이스 치즈 2장, 다른 쪽에는 슬라이스 햄 2장을 올려준후 합친다.""]","[""ConvenienceStore""]",0,0,2020-12-07,,대만식 샌드위치를 직접 만들어 먹어보세요,14
84,라따뚜이,7512,blog/2020/12/06/temp_S4THaZS.png,30,"[""깨끗이 씻은 양파와 마늘을 작게 다진다. 토마토·애호박·가지는 도톰하게, 양송이 버섯은 한입 크기로 썬다."", ""양송이와 토마토 소스를 넣고, 소금과 후추로 간을 하여 1분 정도 볶는다. 토마토·애호박·가지를 가지런히 둘러 중간 불에서 15~20분 푹 익힌다."", ""채소가 익으면 바질이나 파슬리를 뿌려 완성한다.""]","[""Western""]",0,0,2020-12-07,,"가정에서도 근사하게, 프랑스 가정식 요리를 해보세요. 제철에만 먹을 수 있는 대저 토마토를 이용하면 더 색다른 맛을 맛볼 수 있습니다. 출처: https://www.10000recipe.com/recipe/6845511",18
88,스카치에그,6300,blog/2020/12/06/temp_wA1cCpz.png,15,"[""돼지고기를 적당히 떼어내서 얇게 펴줍니다"", ""사라락 감싸서 슬슬 여며주세요 갈은 돼지고기라서 잘 붙어요~^^"", ""계란옷 입혀주고"", ""식용유는 빵가루나 나무젓가락 넣어 기포가 뽀르르~ 올라오면 재료를 넣고 노릇 노릇 튀겨주세요""]","[""Western""]",0,0,2020-12-07,,"스카치에그는 소세지나 갈은 돼지고기로
달걀을 감싸 밀가루와 계란물 빵가루를 묻혀
튀겨낸 영국 간식이래요~ 출처: https://www.10000recipe.com/recipe/6835328",18
86,수플레 오믈렛,1050,blog/2020/12/06/temp_Y5v4lZi.png,15,"[""달궈진 (약불)에 식용유 약간 넣고 골고루 코팅 하고 노른자를 넣고 둥근 모양을 만들고 위에 흰자 거품 올리고 편편히 편 후 뚜껑 덮고 꺼질락 말락 하는 정도의 불에 놓고 4~5분간 익힌다"", ""4분 후 버터를 가장 자리에 넣고 버터가 아래에 스며 들도록 하고"", ""반으로 접은 수플레 오믈렛""]","[""Western""]",0,0,2020-12-07,,천번을 저어 만든다 는 수플레 오믈렛 쉽게 꺼지지 않아요 수플레 오믈렛 두 가지 방법으로 쉽게 만들어요. 출처: https://www.10000recipe.com/recipe/6930877,18
87,소시지 달걀말이,3440,blog/2020/12/06/temp_89iSdbH.png,15,"[""다진 당근 1숟가락, 다진 대파 1숟가락, 약간의 소금, 약간의 후추를 넣고 섞어준다."", ""네모난 틀 위에 (1)을 넣고, 위에 슬라이스 치즈와 소시지를 올린 후 계란이 굳으면 돌돌 만다."", ""먹기 좋은 크기로 잘라준다.""]","[""ConvenienceStore""]",0,0,2020-12-07,,달걀말이의 소시지 변주,14
91,소보로 덮밥,3600,blog/2020/12/06/temp_maDmCZs.png,20,"[""에그 스크램블을 만든다. "", ""김치를 볶아준다."", ""밥 1공기 위에 고기볶음장 5숟가락, 에그 스크램블, 김치를 올려준다.""]","[""ConvenienceStore""]",0,0,2020-12-07,,3가지 맛의 덮밥을 동시에 느낄 수 있다! 얼마나 좋지 않은가!,14
89,떡볶이 치킨 그라탕,6500,blog/2020/12/06/temp_NSrz3Xp.png,10,"[""컵떡볶이를 조리해준다."", ""양파, 옥수수 통조림, 치킨꼬치, 모짜렐라 치즈를 위에 올려주고, 전자레인지에 2분간 조리한다.""]","[""ConvenienceStore""]",0,0,2020-12-07,,"떡볶이, 치킨, 치즈의 완벽한 합주곡",14
90,소보로 덮밥,3600,blog/2020/12/06/temp_aUmdVe1.png,20,"[""에그 스크램블을 만든다. "", ""김치를 볶아준다."", ""밥 1공기 위에 고기볶음장 5숟가락, 에그 스크램블, 김치를 올려준다.""]","[""ConvenienceStore""]",0,0,2020-12-07,,3가지 맛의 덮밥을 동시에 느낄 수 있다! 얼마나 좋지 않은가!,14
92,소보로 덮밥,3500,blog/2020/12/06/temp_XLJuMS9.png,20,"[""에그 스크램블을 만든다. "", ""김치를 볶아준다."", ""밥 1공기 위에 고기볶음장 5숟가락, 에그 스크램블, 김치를 올려준다.""]","[""ConvenienceStore""]",0,0,2020-12-07,,3가지 맛의 덮밥을 동시에 느낄 수 있다! 얼마나 좋지 않은가!,14
93,소보로 덮밥,3500,blog/2020/12/06/temp_adGfnuz.png,20,"[""에그 스크램블을 만든다. "", ""김치를 볶아준다."", ""밥 1공기 위에 고기볶음장 5숟가락, 에그 스크램블, 김치를 올려준다.""]","[""ConvenienceStore""]",0,0,2020-12-07,,3가지 맛의 덮밥을 동시에 느낄 수 있다! 얼마나 좋지 아니한가!,14
94,소보로 덮밥,3500,blog/2020/12/06/temp_nx6H54Q.png,20,"[""에그 스크램블을 만든다. "", ""김치를 볶아준다."", ""밥 1공기 위에 고기볶음장 5숟가락, 에그 스크램블, 김치를 올려준다.""]","[""ConvenienceStore""]",0,0,2020-12-07,,3가지 맛의 덮밥을 동시에 느낄 수 있다! 얼마나 좋지 아니한가!,14
134,중화짜장밥,3800,blog/2020/12/07/temp.png,10,"[""짜장밥 하나를 조리한다."", ""짜장밥 위에 반숙란을 올려준 후, 반숙란의 노른자를 짜장밥과 골고루 섞어준다.""]","[""ConvenienceStore""]",0,0,2020-12-07,,"",14
98,감자칩 카나페,4400,blog/2020/12/06/temp_8q4GlDI.png,15,"[""감자칩 위에, 잘게 자른 샐러드와 닭가슴살을 올려준다.\n닭가슴살은 2분간 전자레인지에 돌린 상태여야한다."", ""이외에 좋아하는 고명 및 소스를 추가해본다.""]","[""ConvenienceStore""]",0,0,2020-12-07,,감자칩으로 만든 간편한 카나페,14
95,단호박 치즈 그라탕,4034,blog/2020/12/06/temp_048MYb8.png,30,"[""햄, 양파, 당근, 버섯을 다져 준비하고.\n버섯은 표고버섯을 넣었어요.\n새송이, 양송이버섯 사용하시거나 없으면 생략해도 돼요."", ""만들어 놓은 야채 소스를 올려주고 다시 단호박을 올려주고 같은 방법으로 해주심 된답니다."", ""마지막에 모차렐라치즈 1컵 가득 올리고\n잘라 놓은 단호박을  올려놓고\n전자레인지에 5분~ 정도 돌려주세요.\n집집마다 전자레인지가 다르니깐 중간중간 체크해 주는 센스 잊지 마세요.""]","[""Western""]",0,0,2020-12-07,,단호박 치즈 그라탕 출처: https://www.10000recipe.com/recipe/6874425,18
96,오레오 오즈바,5000,blog/2020/12/06/temp_S3Ahe4l.png,40,"[""올리고당 5숟가락, 설탕 2.5숟가락, 올리브유 1숟가락을 다 넣고 인덕션에 가열시켜 시럽을 만든다."", ""오레오 오즈 3 종이컵에 시럽을 넣고 한 덩어리로 뭉칠 수 있도록 섞어준다."", ""네모난 틀에 오레오 오즈를 담아주고, 냉장고에 20-30분간 보관한다."", ""굳은 오즈바를 먹기 좋은 크기로 잘라준다.""]","[""Mexican""]",0,0,2020-12-07,,시리얼로만 먹던 오레오 오즈를 오즈바로 색다르게 먹어보자!,14
101,연어 데리야끼 스테이크,9000,blog/2020/12/06/temp_HCamQUm.png,30,"[""연어에 굵은 소금, 후추, 맛술, 올리브 오일을 넣고 잠시 재워두세요."", ""연어를 기름을 두르지 않은 후라이팬에 넣고 겉면만 살짝 익혀주세요."", ""데리야끼 소스 재료를 넣은 냄비를 살짝 끓이고 그 안에 연어를 넣고 졸여주세요.""]","[""Western""]",0,0,2020-12-07,,부드러운 연어 살이 살살 녹는 연어 데리야끼 스테이크입니다.,18
97,아쉬 빠멍티에,4000,blog/2020/12/06/temp_Mu4oknq.png,45,"[""달궈진 후라이팬에 버터(혹은 식용유)를 넣고 녹여주시고 썰어놓은 야채와 갈은 소고기를 넣어주세요.\n그리고 소금,후추,바질가루,마늘가루를 넣고 모든 재료가 다 익을때까지 볶아줍니다."", ""오븐용 그릇에 고기와 야채 볶은걸 넣어주시고 수저나 주걱을 이용해서 꾹꾹 눌러주시고 평평하게 정리해주세요."", ""160도로 예열해놓은 오븐에 15~20정도 넣어서 구워주세요.\n재료들은 이미 다 익었기 때문에 치즈가 노릇노릇해질때까지만 넣어주시면 됩니다""]","[""Western""]",0,0,2020-12-07,,맛있는 프랑스 가정식이예요. ^_^ 출처: https://www.10000recipe.com/recipe/6837908,18
99,등갈비 바베큐,14720,blog/2020/12/06/temp_fBl6RtK.png,30,"[""냄비에 등갈비를 넣고 잠길 정도로 물을 채워주고 통후추, 대파, 통마늘(생략 가능)을 넣고 끓여줍니다.\n끓기 시작하고 5분 정도 후에 불을 끄고불순물들을 깨끗이 씻어 줍니다."", ""깨끗하게 씻어둔 등갈비를 양념장에 골고루 버무려 줍니다."", ""180도에 15분 구워주고\n뒤집어서 10분 정도 더 구워줍니다.""]","[""Western""]",0,0,2020-12-07,,"코로나로 외식도 힘든 요즘,
아이들을 위해 할로윈 특별 메뉴를 만들어보았어요.^^ 출처: https://www.10000recipe.com/recipe/6945246",18
100,바삭바삭 주먹밥,6600,blog/2020/12/06/temp_4yPpSZi.png,20,"[""밥, 참치, 통깨, 후추, 소금을 넣어준 후 비벼준다."", ""원하는 모양의 주먹밥을 여러 개 만든다."", ""식용유를 뿌린 프라이팬에 주먹밥을 튀겨 겉을 바삭하게 만든다.""]","[""ConvenienceStore""]",0,0,2020-12-07,,삼각김밥을 크리스피하게 즐겨보아요,14
105,우동 오코노미야끼,9850,blog/2020/12/06/temp_FD5IF0A.png,30,"[""오징어를 뜨거운 물에 10분간 불린다"", ""뜨거운 물에 우동면을 익힌다."", ""익힌 우동 면사리, 잘게 자른 오징어, 참치, 달걀, 밀가루, 우동 액상스프를 한데 모아넣고 섞는다.\n참치는 기름기를 빼도록 한다."", ""프라이팬에 굽는다""]","[""ConvenienceStore""]",0,0,2020-12-07,,편의점 음식으로 오코노미야끼를 만들 수 있을까? 물론!,14
102,치즈마늘빵,2500,blog/2020/12/06/temp_xr4HC7u.png,10,"[""후레쉬번을 반으로 자른다."", ""단면에 버터와 다진마늘을 퍼발라준다."", ""그 위에 피자치즈를 올려준다."", ""잘랐던 후레쉬번을 다시 덮어주면 완성!""]","[""ConvenienceStore""]",0,0,2020-12-07,,"후레쉬번, 이젠 진부하게 먹지 마라.",14
104,만두교자,2000,blog/2020/12/06/temp_ZIegnrB.png,20,"[""밀가루 2숟가락과 물 6숟가락을 섞어준다."", ""식용유 위에 만두를 올리고, (1)을 넣어준 후 약불에서 오랫동안 굽는다.""]","[""ConvenienceStore""]",0,0,2020-12-07,,먹는 맛과 보는 맛 둘 다 챙겨버린 만두교자,14
103,콘마요불닭정식,6600,blog/2020/12/06/temp_L3PlcSX.png,15,"[""불닭떡볶이 1개를 조리한다."", ""불닭볶음면 1개를 조리한다."", ""둘을 섞어준 후, 콘샐러드와 모짜렐라 치즈를 위에 부은 후 전자레인지에 2분 동안 조리한다.""]","[""ConvenienceStore""]",0,0,2020-12-07,,"불닭떡볶이, 불닭볶음면, 거기에 치즈와 콘샐러드를 곁들어준 불닭의 정수",14
106,타마고산도,1000,blog/2020/12/06/temp_bZpkz0W.png,10,"[""식빵 두 장에 각각 마요네즈와 와사비를 발라준다."", ""그 사이에 달걀말이 1개를 넣는다."", ""식빵을 달걀말이 크기에 맞게 자른다.""]","[""ConvenienceStore""]",0,0,2020-12-07,,언제나 간편하게 즐길 수 있는 계란과 빵,14
119,계란치즈 스크램블,5969,blog/2020/12/06/temp_3z3jm4r.png,15,"[""야채들은 송송다져서 사용합니다. 팬에 버터를 두르고 야채를 먼저 볶아줍니다."", ""계란 3개와 참치, 소금약간을 넣고 살짝 볶아냅니다."", ""볶아낸 스크램블은 내열용기에 잘 펴서 담은 후 치즈를 골고루 얹어서 전자렌지에 2~3분가량 돌려주면 됩니다.""]","[""Western""]",0,0,2020-12-07,,부드럽고 든든한 계란치즈스크램블입니다. 출처: https://www.10000recipe.com/recipe/4031003,19
135,마가린 치즈 고구마,2500,blog/2020/12/07/temp_gb02EgS.png,10,"[""아이스 고구마 반을 갈라준다."", ""반이 갈라진 고구마 안쪽에 마가린을 넣는다."", ""그 위에 모짜렐라 치즈를 뿌려준다."", ""전자레인지에 돌려줬다면 이제 마가린 치즈 고구마를 즐길 수 있다.""]","[""ConvenienceStore"", ""Dessert""]",0,0,2020-12-07,,"",14
137,요거트 만난 지 얼마나 오렌지,4250,blog/2020/12/07/temp_0WprlPu.png,5,"[""얼음컵에 오렌지 주스와 플레인 요구르트를 3대2 비율로 넣어준 후, 잘 섞어먹는다.""]","[""ConvenienceStore"", ""Dessert""]",0,0,2020-12-07,,"",14
107,함박스테이크,5100,blog/2020/12/06/temp_JUr3F7D.png,60,"[""돼지다짐육 350g에 당근5센티(생략가능)다져서 넣어 주셔요~\n(돼지고기랑,소고기비율은 1대1이에요~전 돼지다짐육 밖에 없어 돼지고기로만 만들었어요)"", ""계란하나 톡 넣어 잘 치대(?)주시다가~ 빵가루를 조금씩 더 넣어 가며 점도를 맞춰 주세요^^\n(저는 총 8스푼 넣었어요~)"", ""물을 넣고 두껑 덮어 속까지 익겠금 끓여(?) 주셔요~계속 약불에서 익혀 주셔용^~^""]","[""Western""]",0,0,2020-12-07,,집에 돼지다짐육 밖에 없어 제맘대로 돼지고기로만 만들었는데도 완전 맛있네용~⊙.⊙ㅎㅎ 초간단으로 쉽게 ~ 출처: https://www.10000recipe.com/recipe/6874149,18
108,치킨볶음면,3500,blog/2020/12/06/temp_1tob4dx.png,12,"[""왕갈비통닭볶음면을 조리한다.\n면은 살짝만 익힌다."", ""잘게 자른 치킨, 편썬 마늘 2개, 송송 썬 대파 1/4개와 면을 다 넣은 후 볶아주면 완성!""]","[""ConvenienceStore""]",0,0,2020-12-07,,불닭볶음면이 지겨우신 당신들을 위한 새로운 볶음면,14
110,허니버터치즈피자,3681,blog/2020/12/06/temp_J3pAzlk.png,30,"[""분량의 버터+꿀+마요네즈(또는 크림치즈)를 넣고 전자렌지에 돌려 녹인 뒤 잘 섞어주세요.\n또띠아 위에 허니버터소스를 듬뿍 펴발라줍니다."", ""집에 있던 슬라이스 치즈도 올려줍니다. 마지막으로 모짜렐라치즈를 올린 뒤 파슬리가루를 톡톡 뿌려주면 끝!"", ""에어프라이어에 180도 8분~9분 가량 돌려주세요""]","[""Western""]",0,0,2020-12-07,,또띠아와 집에있는 야채들을 처리하기 위해 고민해봤어요. 출처: https://www.10000recipe.com/recipe/6909912,19
109,미트볼로제떡볶이,4990,blog/2020/12/06/temp_n0tQVi1.png,10,"[""까르보 떡볶이 1개를 조리한다."", ""미트볼과 모짜렐라치즈을 넣고 전자레인지에 2분간 돌린다.""]","[""ConvenienceStore""]",0,0,2020-12-07,,"미트볼, 로제는 파스타에만 붙는 수식어일까? 그렇지 않다, 미트볼로제떡볶이가 있기 때문에.",14
115,참치달걀죽,5450,blog/2020/12/06/temp_o36mJLc.png,10,"[""밥, 참치 50g, 물 반 컵을 넣고 전자레인지에 2분간 돌려준다."", ""날달걀을 1개 넣어준 후, 소금과 후추로 간을 한다.\n골고루 섞어준 후 전자레인지에 2분간 돌리면 완성!""]","[""ConvenienceStore""]",0,0,2020-12-07,,간편하게 만들어 먹을 수 있는 죽,14
111,목살스테이크,15200,blog/2020/12/06/temp_YKUeK1c.png,60,"[""팬에 식용유를 넉넉히 두르고 고기와\n통마늘을 넣고 약한불에 천천히 익혀 주세요.\n전.. 통마늘을 고기랑 먹으려고 잘라\n논거라 통마늘이 아니에요.."", ""익은 통마늘을 먼저 꺼내준 다음 기름을\n키친타올로 제거해 주세요.\n그리고 버터를 적당히 잘라서 넣고"", ""버터로 고기를 구운팬에 케찹 4큰술,\n설탕 2큰술, 간장 2큰술, 식초 2큰술을\n넣고 센불에 소스를 저어가면서 적당히\n볶아 시큼한 향을 날려줍니다.\n그리고 물을 넣고 보글보글 끊인 후\n고기와 마늘을 넣고 적당히 졸여주면 완성~""]","[""Western""]",0,0,2020-12-07,,"삼겹살 구워 먹고 남은 목살로
백선생님의 돼지 목살스테이크를
만들었어요~ 간단하지만 맛은 최고~ 출처: https://www.10000recipe.com/recipe/6945081",19
114,뢰스티(스위스 감자전),3411,blog/2020/12/06/temp_rXMHHHT.png,30,"[""예열된 프라이팬에 기름을 두르고, 채 썰은 감자를 동그랗게 놓고 노릇하게 구워주세요."", ""베이컨을 먹고 싶은 만큼 잘라 프라이팬 위에 구워주세요."", ""프라이도 반숙이 될 때까지 익혀주세요.""]","[""Western""]",0,0,2020-12-07,,감자전이 튀김처럼 바삭하고 잘 구워진 양파의 달콤함과 베이컨의 육즙에 반숙의 노른자 맛이 어우러져서 맛있답니다. 아침으로도 손색이 없답니다~ 출처: https://www.10000recipe.com/recipe/6864694,19
112,만두비빔면,3050,blog/2020/12/06/temp_bPmS833.png,10,"[""비빔면 1봉을 끓인다. 원한다면 콩나물도 넣어준다."", ""전자레인지에 돌려 익혀준 만두 6개를 비빔면과 함께 비벼준다.""]","[""ConvenienceStore""]",0,0,2020-12-07,,익숙하지만 언제나 맛있는 비빔면과 만두,14
113,구름계란,1400,blog/2020/12/06/temp_aVtO6Ll.png,15,"[""시작전 오븐예열은 필수! 350도F(180도C).\n계란은 흰자와 노른자를 분리해서 담아놓습니다. 흰자는 한군데에 두되 노른자는 각각 다른 그릇에 따로 빼두세요. 노른자에 붙어있는 알끈은 그냥 놔두는 게 좋을 듯이요. 그거 빼다가 살짝 터짐. ㅡㅡ;"", ""베이킹 팬에 유산지 깔고 2번의 머랭을 4등분해서 놔두고"", ""노른자를 위해 만들어 둔 구덩이에 조심스럽게 노른자를 넣어준 다음 5분 더 구워주어요""]","[""Western""]",0,0,2020-12-07,,너무 신기하게 생겨서 안 만들고는 못 배기겠더라구요. 요리에 포인트를 주고 싶을 때 사용하면 좋을 구름 계란입니다. 토스트에 올려먹기도 하고 출처: https://www.10000recipe.com/recipe/6908671,19
117,어묵우동,5400,blog/2020/12/06/temp_EcXuuWM.png,10,"[""우동 면을 익혀주고, 물을 따라 버려준다."", ""익은 우동 면에 어묵탕 1개, 우동 소스 넣고 전자레인지에 2분간 돌린다.\n계란, 대파는 기호에 따라 추가한다.""]","[""ConvenienceStore""]",0,0,2020-12-07,,우동에 어묵이 없어 심심했던 사람들을 위한 어묵우동,14
116,참치달걀죽,5450,blog/2020/12/06/temp_nce3B3w.png,10,"[""밥, 참치 50g, 물 반 컵을 넣고 전자레인지에 2분간 돌려준다."", ""날달걀을 1개 넣어준 후, 소금과 후추로 간을 한다.\n골고루 섞어준 후 전자레인지에 2분간 돌리면 완성!""]","[""ConvenienceStore""]",0,0,2020-12-07,,간편하게 만들어 먹을 수 있는 죽,14
118,카구리,3100,blog/2020/12/06/temp_ClTUK9E.png,10,"[""물 5 종이컵에 너구리라면 다시마를 넣어 육수를 낸다."", ""카레 라면과 너구리 라면 스프를 육수에 넣는다."", ""카레라면, 너구리 라면의 면사리를 넣고 끓인다."", ""채썬 대파를 위에 올려주면 완성!""]","[""ConvenienceStore""]",0,0,2020-12-07,,카레라면과 너구리의 절묘한 만남,14
120,중화풍호빵,7700,blog/2020/12/06/temp_HEE7ATE.png,10,"[""호빵을 반으로 잘라 칼집을 내고 2분간 전자렌지에 데운다."", ""편의점 고추잡채 1개를 2분간 데운다."", ""호빵 속에 고추잡채를 넣으면 중화식호빵을 간단하게 즐길 수 있다.""]","[""ConvenienceStore""]",0,0,2020-12-07,,중국식 호빵을 간단하게 만들어 먹어보자.,14
126,데리야끼 윙,5350,blog/2020/12/06/temp_E1siWzv.png,60,"[""위생비닐에 녹말가루 반컵을 담아주고, 밑간한 닭날개를 넣어줍니다.\n그리고 꾹 꾹 눌러가며(쥐어가며) 튀김옷을 입혀주세요."", ""후라이팬에 기름을 넉넉히 부어주고, 튀김옷 입은 닭날개를 약 10분간 튀기듯 구워줍니다."", ""팬에 앞의 양념장을 넣어 끓여줍니다.\n가장자리가 끓어오르기 시작하면 기름을 뺀 닭날개를 넣어주고, 재빨리 소스를 버무려 데리야키윙(닭날개구이)를 마무리해줍니다.""]","[""Western""]",0,0,2020-12-07,,"달콤짭쪼롬하게 즐기는
데리야키윙 레시피입니다! 출처: https://www.10000recipe.com/recipe/6914836",19
122,컵 오믈렛,2490,blog/2020/12/06/temp_jA9NvKf.png,5,"[""머그컵이나 라떼잔과 같이 넉넉한 컵에 다진 양파와 버터, 파슬리 가루를 넣고 전자렌지에서 30~40초 버터를 녹여줍니다.\n전자렌지에 따라 다르니 버터가 약간 남아 있을 때 꺼내 남아있는 열로 녹이면 됩니다."", ""달걀 2개, 우유, 파마산 치즈, 소금과 후춧가루를 넣고"", ""전자렌지에 넣고 달걀이 부풀어오를 때까지 2~3분간 돌려줍니다.""]","[""Western""]",0,0,2020-12-07,,아무것도 하기 싫은 주말 아침 5분이면 즐길 수 있는 초간단 컵 오믈렛입니다. 출처: https://www.10000recipe.com/recipe/6856772,19
123,감자라면피자,6400,blog/2020/12/06/temp_JfzFck4.png,20,"[""익힌 스파게티라면의 면을 식용유에 볶아준다."", ""볶아준 면 위에 스파게티 라면소스를 뿌린다.\n그 위에 감자 튀김과 잘게 자른 스트링치즈 3개도 올려준다."", ""뚜껑을 닫고 가열하면 요리가 완성된다.""]","[""ConvenienceStore""]",0,0,2020-12-07,,"",14
128,감바스 알 아히요,6140,blog/2020/12/06/temp_oTYmOZ6.png,15,"[""작은 팬을 사용\n올리브오일을 넣고\n끓여준 뒤\n페페론치와 마늘을 넣어 튀겨준다"", ""소금과 후추로 밑간을 한\n새우를 같이 넣고 튀겨준다"", ""새우가 익으면 조리 과정은\n끝이 난다\n바게트빵과 같이 먹고\n남은 올리브오일은\n스파게티 면만 익혀서 넣어 주면\n오일파스타가 만들어진다""]","[""Western""]",0,0,2020-12-07,,"오일 파스타가 먹고 싶을 때
만들면 좋은 감바스 알 아히요~ 출처: https://www.10000recipe.com/recipe/6884805",19
124,골빔면,5050,blog/2020/12/06/temp_xVGEavi.png,10,"[""비빔면 1개를 끓인 후, 찬물에 헹군다."", ""골뱅이, 양파, 홍고추, 청고추, 골뱅이, 참기름, 비빔면을 한데 모아 비벼준다.""]","[""ConvenienceStore""]",0,0,2020-12-07,,골뱅이와 비빔면의 환상적인 조화,14
127,아보카도 파스타,2940,blog/2020/12/06/temp_7Gk9LOw.png,30,"[""씨를 삭짝 제거해 수저로 아이스크림 푸듯 밀어주면 껍질과 분리하기 쉬워요 파스타에 넣을 아보가도는 잘게 다져줍니다"", ""달군팬에 올리브유를 충분히 두루고 파스타를 넣고 볶다가 다진 아보가도 넣고 같이 볶아줍니다 (아보가도를 믹서에 갈아 사용하면 입자가 고운데 저는 다져서 사용했답니다)"", ""면수 1컵 부어 면수가 졸아들면 후추와 소금으로 간을하고 바질 넣어 마무리 합니다""]","[""Western""]",0,0,2020-12-07,,신이 내려준 선물이라 할만큼 노화방지에 좋은 아보가도를 이용해 파스타를 만들었어요. 출처: https://www.10000recipe.com/recipe/6938850,19
